show_id,type,title,country,date_added,release_year,rating,duration,Genre,description,Platform
s137,TV Show,What If...?,United States,2021-08-11,2021,TV-14,450,Anthology,“What If…?” flips the script on the MCU by reimagining events from the films in unexpected ways.,Disney
s138,Movie,Beverly Hills Chihuahua 2,United States,2021-08-06,2011,G,88,Action-Adventure,"Papi and Chloe, those talking Chihuahuas, are back... with a few surprises.",Disney
s138,Movie,Beverly Hills Chihuahua 2,United States,2021-08-06,2011,G,88,Comedy,"Papi and Chloe, those talking Chihuahuas, are back... with a few surprises.",Disney
s138,Movie,Beverly Hills Chihuahua 2,United States,2021-08-06,2011,G,88,Family,"Papi and Chloe, those talking Chihuahuas, are back... with a few surprises.",Disney
s139,Movie,Beverly Hills Chihuahua 3: Viva La Fiesta!,United States,2021-08-06,2012,G,92,Comedy,"Papi plans a ""Quince"" for the littlest member of his pack.",Disney
s139,Movie,Beverly Hills Chihuahua 3: Viva La Fiesta!,United States,2021-08-06,2012,G,92,Coming of Age,"Papi plans a ""Quince"" for the littlest member of his pack.",Disney
s139,Movie,Beverly Hills Chihuahua 3: Viva La Fiesta!,United States,2021-08-06,2012,G,92,Family,"Papi plans a ""Quince"" for the littlest member of his pack.",Disney
s140,Movie,Killer Shark vs Killer Whale,United States,2021-08-06,2021,TV-14,44,Animals & Nature,Orcas attack white sharks for their livers leaving scientists baffled.,Disney
s140,Movie,Killer Shark vs Killer Whale,United States,2021-08-06,2021,TV-14,44,Documentary,Orcas attack white sharks for their livers leaving scientists baffled.,Disney
s141,Movie,Mrs. Doubtfire,United States,2021-08-06,1993,PG-13,126,Comedy,An eccentric dad dresses as a British nanny so he can care for his kids at the home of their mother.,Disney
s141,Movie,Mrs. Doubtfire,United States,2021-08-06,1993,PG-13,126,Drama,An eccentric dad dresses as a British nanny so he can care for his kids at the home of their mother.,Disney
s142,TV Show,Cesar Millan: Better Human Better Dog,United States,2021-08-04,2021,TV-14,450,Animals & Nature,Renowned Dog Behaviorist Cesar Millan transforms dogs and pet parents.,Disney
s142,TV Show,Cesar Millan: Better Human Better Dog,United States,2021-08-04,2021,TV-14,450,Docuseries,Renowned Dog Behaviorist Cesar Millan transforms dogs and pet parents.,Disney
s142,TV Show,Cesar Millan: Better Human Better Dog,United States,2021-08-04,2021,TV-14,450,Family,Renowned Dog Behaviorist Cesar Millan transforms dogs and pet parents.,Disney
s143,TV Show,Walt Disney Animation Studios: Short Circuit Experimental Films,United States,2021-08-04,2020,PG,900,Animation,Welcome to Short Circuit - an experimental short film program at Disney Animation.,Disney
s143,TV Show,Walt Disney Animation Studios: Short Circuit Experimental Films,United States,2021-08-04,2020,PG,900,Anthology,Welcome to Short Circuit - an experimental short film program at Disney Animation.,Disney
s143,TV Show,Walt Disney Animation Studios: Short Circuit Experimental Films,United States,2021-08-04,2020,PG,900,Family,Welcome to Short Circuit - an experimental short film program at Disney Animation.,Disney
s144,Movie,Built for Mars: The Perseverance Rover,United States,2021-07-30,2021,TV-PG,88,Documentary,BUILT FOR MARS: THE PERSEVERANCE ROVER follows the birth of the Perseverance rover.,Disney
s145,Movie,Garfield,United States,2021-07-30,2004,PG,82,Comedy,"Garfield lures Odie out of the house but once he's lost, Garfield springs into action to save him.",Disney
s145,Movie,Garfield,United States,2021-07-30,2004,PG,82,Family,"Garfield lures Odie out of the house but once he's lost, Garfield springs into action to save him.",Disney
s146,TV Show,Chip 'n' Dale: Park Life,United States,2021-07-28,2021,TV-Y7,450,Animation,Two tiny chipmunks have huge adventures while trying to live the good life in a big city park.,Disney
s146,TV Show,Chip 'n' Dale: Park Life,United States,2021-07-28,2021,TV-Y7,450,Buddy,Two tiny chipmunks have huge adventures while trying to live the good life in a big city park.,Disney
s146,TV Show,Chip 'n' Dale: Park Life,United States,2021-07-28,2021,TV-Y7,450,Comedy,Two tiny chipmunks have huge adventures while trying to live the good life in a big city park.,Disney
s147,TV Show,Critter Fixers: Country Vets,United States,2021-07-28,2020,TV-14,900,Animals & Nature,Dr. Hodges and Dr. Ferguson own and operate a bustling veterinary clinic.,Disney
s147,TV Show,Critter Fixers: Country Vets,United States,2021-07-28,2020,TV-14,900,Docuseries,Dr. Hodges and Dr. Ferguson own and operate a bustling veterinary clinic.,Disney
s147,TV Show,Critter Fixers: Country Vets,United States,2021-07-28,2020,TV-14,900,Family,Dr. Hodges and Dr. Ferguson own and operate a bustling veterinary clinic.,Disney
s148,TV Show,Disney Junior T.O.T.S.,United States,2021-07-28,2018,TV-Y,900,Animation,Pip and Freddy are new Junior Fliers at T.O.T.S.!,Disney
s148,TV Show,Disney Junior T.O.T.S.,United States,2021-07-28,2018,TV-Y,900,Buddy,Pip and Freddy are new Junior Fliers at T.O.T.S.!,Disney
s148,TV Show,Disney Junior T.O.T.S.,United States,2021-07-28,2018,TV-Y,900,Kids,Pip and Freddy are new Junior Fliers at T.O.T.S.!,Disney
s149,TV Show,Mickey Mouse Funhouse,United States,2021-07-28,2021,TV-Y,450,Animation,Mickey Mouse Funhouse is filled with silly adventure!,Disney
s149,TV Show,Mickey Mouse Funhouse,United States,2021-07-28,2021,TV-Y,450,Kids,Mickey Mouse Funhouse is filled with silly adventure!,Disney
s150,TV Show,Minnie's Bow-Toons: Party Palace Pals,United States,2021-07-28,2021,TV-Y7,450,Animation,Minnie and Daisy open a party planning business!,Disney
s150,TV Show,Minnie's Bow-Toons: Party Palace Pals,United States,2021-07-28,2021,TV-Y7,450,Kids,Minnie and Daisy open a party planning business!,Disney
s151,TV Show,Turning the Tables with Robin Roberts,United States,2021-07-28,2021,TV-PG,450,Talk Show,Robin Roberts sits down with iconic Hollywood women for intimate & inspirational conversations.,Disney
s152,Movie,Ice Age: The Meltdown,United States,2021-07-23,2006,PG,94,Animation,"Manny, Sid, Diego and Scrat join forces with new friends to save the valley from an epic flood.",Disney
s152,Movie,Ice Age: The Meltdown,United States,2021-07-23,2006,PG,94,Comedy,"Manny, Sid, Diego and Scrat join forces with new friends to save the valley from an epic flood.",Disney
s152,Movie,Ice Age: The Meltdown,United States,2021-07-23,2006,PG,94,Family,"Manny, Sid, Diego and Scrat join forces with new friends to save the valley from an epic flood.",Disney
s152,Movie,Ice Age: The Meltdown,United Kingdom,2021-07-23,2006,PG,94,Animation,"Manny, Sid, Diego and Scrat join forces with new friends to save the valley from an epic flood.",Disney
s152,Movie,Ice Age: The Meltdown,United Kingdom,2021-07-23,2006,PG,94,Comedy,"Manny, Sid, Diego and Scrat join forces with new friends to save the valley from an epic flood.",Disney
s152,Movie,Ice Age: The Meltdown,United Kingdom,2021-07-23,2006,PG,94,Family,"Manny, Sid, Diego and Scrat join forces with new friends to save the valley from an epic flood.",Disney
s152,Movie,Ice Age: The Meltdown,Australia,2021-07-23,2006,PG,94,Animation,"Manny, Sid, Diego and Scrat join forces with new friends to save the valley from an epic flood.",Disney
s152,Movie,Ice Age: The Meltdown,Australia,2021-07-23,2006,PG,94,Comedy,"Manny, Sid, Diego and Scrat join forces with new friends to save the valley from an epic flood.",Disney
s152,Movie,Ice Age: The Meltdown,Australia,2021-07-23,2006,PG,94,Family,"Manny, Sid, Diego and Scrat join forces with new friends to save the valley from an epic flood.",Disney
s153,Movie,Playing with Sharks,United States,2021-07-23,2021,TV-14,91,Animals & Nature,"""Playing with Sharks"" captures the life of conservationist Valerie Taylor.",Disney
s153,Movie,Playing with Sharks,United States,2021-07-23,2021,TV-14,91,Biographical,"""Playing with Sharks"" captures the life of conservationist Valerie Taylor.",Disney
s153,Movie,Playing with Sharks,United States,2021-07-23,2021,TV-14,91,Documentary,"""Playing with Sharks"" captures the life of conservationist Valerie Taylor.",Disney
s154,Movie,Shark vs. Surfer,United States,2021-07-23,2020,TV-14,44,Animals & Nature,Shark vs. Surfer visits shark-infested surf spots to relive the harrowing encounters.,Disney
s154,Movie,Shark vs. Surfer,United States,2021-07-23,2020,TV-14,44,Documentary,Shark vs. Surfer visits shark-infested surf spots to relive the harrowing encounters.,Disney
s155,Movie,Shark vs. Whale,United States,2021-07-23,2020,TV-PG,44,Animals & Nature,Marine biologist Ryan Johnson discovers rare behavior of a whale attacking a great white.,Disney
s155,Movie,Shark vs. Whale,United States,2021-07-23,2020,TV-PG,44,Documentary,Marine biologist Ryan Johnson discovers rare behavior of a whale attacking a great white.,Disney
s156,Movie,Stuntman,United States,2021-07-23,2021,TV-14,87,Documentary,Stuntman Eddie Braun attempts to complete Evel Knievel's legendary Snake River Canyon rocket jump.,Disney
s157,Movie,Walking with Dinosaurs: The Movie,United States,2021-07-23,2013,PG,88,Action-Adventure,A young dinosaur named Patchi must find his courage to lead the herd.,Disney
s157,Movie,Walking with Dinosaurs: The Movie,United States,2021-07-23,2013,PG,88,Family,A young dinosaur named Patchi must find his courage to lead the herd.,Disney
s157,Movie,Walking with Dinosaurs: The Movie,United States,2021-07-23,2013,PG,88,Fantasy,A young dinosaur named Patchi must find his courage to lead the herd.,Disney
s158,Movie,What the Shark?,United States,2021-07-23,2020,TV-PG,44,Animals & Nature,What the Shark? dives deep into the environments where adaptation is critical to survival.,Disney
s158,Movie,What the Shark?,United States,2021-07-23,2020,TV-PG,44,Documentary,What the Shark? dives deep into the environments where adaptation is critical to survival.,Disney
s159,TV Show,Behind the Attraction,United States,2021-07-21,2021,TV-PG,450,Docuseries,Behind the Attraction takes you on a wild ride behind Disney Parks' most iconic attractions!,Disney
s159,TV Show,Behind the Attraction,United States,2021-07-21,2021,TV-PG,450,Family,Behind the Attraction takes you on a wild ride behind Disney Parks' most iconic attractions!,Disney
s160,TV Show,Disney The Owl House,United States,2021-07-21,2020,TV-Y7,900,Action-Adventure,Luz stumbles upon a portal to a magical new world.,Disney
s160,TV Show,Disney The Owl House,United States,2021-07-21,2020,TV-Y7,900,Animation,Luz stumbles upon a portal to a magical new world.,Disney
s160,TV Show,Disney The Owl House,United States,2021-07-21,2020,TV-Y7,900,Anime,Luz stumbles upon a portal to a magical new world.,Disney
s160,TV Show,Disney The Owl House,United Kingdom,2021-07-21,2020,TV-Y7,900,Action-Adventure,Luz stumbles upon a portal to a magical new world.,Disney
s160,TV Show,Disney The Owl House,United Kingdom,2021-07-21,2020,TV-Y7,900,Animation,Luz stumbles upon a portal to a magical new world.,Disney
s160,TV Show,Disney The Owl House,United Kingdom,2021-07-21,2020,TV-Y7,900,Anime,Luz stumbles upon a portal to a magical new world.,Disney
s161,TV Show,Meet Spidey and His Amazing Friends (Shorts),United States,2021-07-21,2021,TV-Y,450,Action-Adventure,Meet the friends that help Spidey save the day!,Disney
s161,TV Show,Meet Spidey and His Amazing Friends (Shorts),United States,2021-07-21,2021,TV-Y,450,Animation,Meet the friends that help Spidey save the day!,Disney
s161,TV Show,Meet Spidey and His Amazing Friends (Shorts),United States,2021-07-21,2021,TV-Y,450,Kids,Meet the friends that help Spidey save the day!,Disney
s162,TV Show,Mission Force One,United States,2021-07-21,2017,TV-Y,450,Action-Adventure,Five kids form an elite team to protect the universe!,Disney
s162,TV Show,Mission Force One,United States,2021-07-21,2017,TV-Y,450,Animation,Five kids form an elite team to protect the universe!,Disney
s162,TV Show,Mission Force One,United States,2021-07-21,2017,TV-Y,450,Kids,Five kids form an elite team to protect the universe!,Disney
s163,TV Show,Turner & Hooch,United States,2021-07-21,2021,TV-PG,450,Action-Adventure,A Deputy Marshal inherits an unruly dog who helps him solve crimes and investigate a family mystery.,Disney
s163,TV Show,Turner & Hooch,United States,2021-07-21,2021,TV-PG,450,Buddy,A Deputy Marshal inherits an unruly dog who helps him solve crimes and investigate a family mystery.,Disney
s163,TV Show,Turner & Hooch,United States,2021-07-21,2021,TV-PG,450,Comedy,A Deputy Marshal inherits an unruly dog who helps him solve crimes and investigate a family mystery.,Disney
s164,Movie,Most Wanted Sharks,United States,2021-07-16,2020,TV-PG,44,Animals & Nature,"In Most Wanted Sharks, Jeremiah Sullivan dives into the stories of shark all-stars.",Disney
s164,Movie,Most Wanted Sharks,United States,2021-07-16,2020,TV-PG,44,Documentary,"In Most Wanted Sharks, Jeremiah Sullivan dives into the stories of shark all-stars.",Disney
s165,Movie,Secrets of the Bull Shark,United States,2021-07-16,2020,TV-14,44,Animals & Nature,Secrets of the Bull Shark unravels the mystery of some of the most dangerous predators.,Disney
s165,Movie,Secrets of the Bull Shark,United States,2021-07-16,2020,TV-14,44,Documentary,Secrets of the Bull Shark unravels the mystery of some of the most dangerous predators.,Disney
s166,TV Show,Shark Attack Files,United States,2021-07-16,2021,TV-14,450,Animals & Nature,Learn the truth behind the most dramatic shark attacks of our time.,Disney
s166,TV Show,Shark Attack Files,United States,2021-07-16,2021,TV-14,450,Docuseries,Learn the truth behind the most dramatic shark attacks of our time.,Disney
s166,TV Show,Shark Attack Files,United States,2021-07-16,2021,TV-14,450,Reality,Learn the truth behind the most dramatic shark attacks of our time.,Disney
s167,Movie,Shark Attack Investigation: The Paige Winter Story,United States,2021-07-16,2021,TV-14,44,Animals & Nature,A teen survives facing one of the ocean’s deadliest predators.,Disney
s167,Movie,Shark Attack Investigation: The Paige Winter Story,United States,2021-07-16,2021,TV-14,44,Documentary,A teen survives facing one of the ocean’s deadliest predators.,Disney
s168,Movie,Sharkcano,United States,2021-07-16,2020,TV-PG,44,Animals & Nature,Dr. Michael Heithaus sets out to reveal the connection between sharks and volcanoes.,Disney
s168,Movie,Sharkcano,United States,2021-07-16,2020,TV-PG,44,Documentary,Dr. Michael Heithaus sets out to reveal the connection between sharks and volcanoes.,Disney
s169,Movie,We Bought a Zoo,United States,2021-07-16,2011,PG,125,Animals & Nature,A single dad tries to give his family a fresh start by moving to a home in the middle of a zoo.,Disney
s169,Movie,We Bought a Zoo,United States,2021-07-16,2011,PG,125,Drama,A single dad tries to give his family a fresh start by moving to a home in the middle of a zoo.,Disney
s169,Movie,We Bought a Zoo,United States,2021-07-16,2011,PG,125,Family,A single dad tries to give his family a fresh start by moving to a home in the middle of a zoo.,Disney
s170,Movie,World's Biggest Bullshark,United States,2021-07-16,2021,TV-PG,44,Animals & Nature,"How one of the largest Bull Sharks ever caught, grew to become a giant.",Disney
s170,Movie,World's Biggest Bullshark,United States,2021-07-16,2021,TV-PG,44,Documentary,"How one of the largest Bull Sharks ever caught, grew to become a giant.",Disney
s171,Movie,World's Most Dangerous Shark?,United States,2021-07-16,2021,TV-14,44,Animals & Nature,Are Oceanic White Tips the most dangerous of all the sharks?,Disney
s171,Movie,World's Most Dangerous Shark?,United States,2021-07-16,2021,TV-14,44,Documentary,Are Oceanic White Tips the most dangerous of all the sharks?,Disney
s172,TV Show,So Random!,United States,2021-07-14,2011,TV-G,450,Comedy,A musical sketch comedy show.,Disney
s172,TV Show,So Random!,United States,2021-07-14,2011,TV-G,450,Coming of Age,A musical sketch comedy show.,Disney
s173,Movie,Flicka,United States,2021-07-09,2006,PG,95,Animals & Nature,A 14-year-old girl befriends a wild filly and tries to rescue the horse from a rodeo entrepreneur.,Disney
s173,Movie,Flicka,United States,2021-07-09,2006,PG,95,Coming of Age,A 14-year-old girl befriends a wild filly and tries to rescue the horse from a rodeo entrepreneur.,Disney
s173,Movie,Flicka,United States,2021-07-09,2006,PG,95,Drama,A 14-year-old girl befriends a wild filly and tries to rescue the horse from a rodeo entrepreneur.,Disney
s173,Movie,Flicka,United Kingdom,2021-07-09,2006,PG,95,Animals & Nature,A 14-year-old girl befriends a wild filly and tries to rescue the horse from a rodeo entrepreneur.,Disney
s173,Movie,Flicka,United Kingdom,2021-07-09,2006,PG,95,Coming of Age,A 14-year-old girl befriends a wild filly and tries to rescue the horse from a rodeo entrepreneur.,Disney
s173,Movie,Flicka,United Kingdom,2021-07-09,2006,PG,95,Drama,A 14-year-old girl befriends a wild filly and tries to rescue the horse from a rodeo entrepreneur.,Disney
s174,Movie,"Miraculous World: Shanghai, The Legend of Ladydragon",United States,2021-07-09,2021,TV-Y7-FV,54,Animation,Marinette heads to Shanghai to meet Adrien.,Disney
s174,Movie,"Miraculous World: Shanghai, The Legend of Ladydragon",United States,2021-07-09,2021,TV-Y7-FV,54,Fantasy,Marinette heads to Shanghai to meet Adrien.,Disney
s175,Movie,Orca vs. Great White,United States,2021-07-09,2021,TV-14,44,Animals & Nature,Researchers investigate if orcas are hunting great whites in New Zealand.,Disney
s175,Movie,Orca vs. Great White,United States,2021-07-09,2021,TV-14,44,Documentary,Researchers investigate if orcas are hunting great whites in New Zealand.,Disney
s176,Movie,Rogue Shark?,United States,2021-07-09,2021,TV-14,44,Animals & Nature,"A vacation hot spot is rocked by a series of shark attacks, chaos reigns.",Disney
s176,Movie,Rogue Shark?,United States,2021-07-09,2021,TV-14,44,Documentary,"A vacation hot spot is rocked by a series of shark attacks, chaos reigns.",Disney
s177,Movie,Shark Beach with Chris Hemsworth,United States,2021-07-09,2021,TV-PG,44,Animals & Nature,Chris Hemsworth investigates how we can live harmoniously with sharks.,Disney
s177,Movie,Shark Beach with Chris Hemsworth,United States,2021-07-09,2021,TV-PG,44,Documentary,Chris Hemsworth investigates how we can live harmoniously with sharks.,Disney
s178,Movie,Shark Gangs,United States,2021-07-09,2021,TV-14,44,Animals & Nature,Scientists investigate why some sharks roam the oceans in gangs.,Disney
s178,Movie,Shark Gangs,United States,2021-07-09,2021,TV-14,44,Documentary,Scientists investigate why some sharks roam the oceans in gangs.,Disney
s179,Movie,The Croc That Ate Jaws,United States,2021-07-09,2021,TV-14,44,Animals & Nature,What happens when two of the deadliest predators go head to head?,Disney
s179,Movie,The Croc That Ate Jaws,United States,2021-07-09,2021,TV-14,44,Documentary,What happens when two of the deadliest predators go head to head?,Disney
s180,TV Show,When Sharks Attack,United States,2021-07-09,2013,TV-14,3150,Reality,National Geographic investigates shark attacks.,Disney
s181,TV Show,Breaking Bobby Bones,United States,2021-07-07,2021,TV-14,450,Action-Adventure,Bobby Bones travels to meet local heroes who challenge him to conquer their trades.,Disney
s181,TV Show,Breaking Bobby Bones,United States,2021-07-07,2021,TV-14,450,Docuseries,Bobby Bones travels to meet local heroes who challenge him to conquer their trades.,Disney
s181,TV Show,Breaking Bobby Bones,United States,2021-07-07,2021,TV-14,450,Reality,Bobby Bones travels to meet local heroes who challenge him to conquer their trades.,Disney
s182,TV Show,Mickey Mouse Mixed-Up Adventures,United States,2021-07-07,2019,TV-Y,450,Animation,Hot Dog! Get mixed-up with Mickey and all of his pals!,Disney
s182,TV Show,Mickey Mouse Mixed-Up Adventures,United States,2021-07-07,2019,TV-Y,450,Kids,Hot Dog! Get mixed-up with Mickey and all of his pals!,Disney
s182,TV Show,Mickey Mouse Mixed-Up Adventures,United States,2021-07-07,2019,TV-Y,450,Sports,Hot Dog! Get mixed-up with Mickey and all of his pals!,Disney
s183,TV Show,Monsters at Work,United States,2021-07-07,2021,TV-G,450,Animation,"""Monsters at Work"" tells the story of Tylor Tuskmon and his dream to become a Jokester.",Disney
s183,TV Show,Monsters at Work,United States,2021-07-07,2021,TV-G,450,Comedy,"""Monsters at Work"" tells the story of Tylor Tuskmon and his dream to become a Jokester.",Disney
s183,TV Show,Monsters at Work,United States,2021-07-07,2021,TV-G,450,Family,"""Monsters at Work"" tells the story of Tylor Tuskmon and his dream to become a Jokester.",Disney
s184,Movie,"The Good, The Bart, and The Loki",United States,2021-07-07,2021,TV-PG,6,Animation,"Banished from Asgard once again, Loki takes on the Simpsons and Springfield’s mightiest heroes.",Disney
s184,Movie,"The Good, The Bart, and The Loki",United States,2021-07-07,2021,TV-PG,6,Comedy,"Banished from Asgard once again, Loki takes on the Simpsons and Springfield’s mightiest heroes.",Disney
s184,Movie,"The Good, The Bart, and The Loki",United States,2021-07-07,2021,TV-PG,6,Fantasy,"Banished from Asgard once again, Loki takes on the Simpsons and Springfield’s mightiest heroes.",Disney
s185,TV Show,Disney Raven's Home,United States,2021-07-02,2016,TV-G,1800,Comedy,Raven and Chelsea raise their three children together.,Disney
s185,TV Show,Disney Raven's Home,United States,2021-07-02,2016,TV-G,1800,Family,Raven and Chelsea raise their three children together.,Disney
s185,TV Show,Disney Raven's Home,United States,2021-07-02,2016,TV-G,1800,Fantasy,Raven and Chelsea raise their three children together.,Disney
s186,Movie,The Sandlot,United States,2021-07-02,1993,PG,101,Comedy,A shy boy moves to a new neighborhood and becomes involved with a ragtag baseball team.,Disney
s186,Movie,The Sandlot,United States,2021-07-02,1993,PG,101,Coming of Age,A shy boy moves to a new neighborhood and becomes involved with a ragtag baseball team.,Disney
s186,Movie,The Sandlot,United States,2021-07-02,1993,PG,101,Family,A shy boy moves to a new neighborhood and becomes involved with a ragtag baseball team.,Disney
s187,Movie,The Sandlot 2,United States,2021-07-02,2005,PG,98,Comedy,"10 years after the events at The Sandlot, a team of boys and girls overcome an all-new challenge.",Disney
s187,Movie,The Sandlot 2,United States,2021-07-02,2005,PG,98,Sports,"10 years after the events at The Sandlot, a team of boys and girls overcome an all-new challenge.",Disney
s188,Movie,Adventures in Babysitting,United States,2021-06-25,1987,TV-PG,102,Action-Adventure,A seemingly quiet night turns into a wild expedition for a teen babysitter.,Disney
s188,Movie,Adventures in Babysitting,United States,2021-06-25,1987,TV-PG,102,Comedy,A seemingly quiet night turns into a wild expedition for a teen babysitter.,Disney
s188,Movie,Adventures in Babysitting,United States,2021-06-25,1987,TV-PG,102,Coming of Age,A seemingly quiet night turns into a wild expedition for a teen babysitter.,Disney
s189,TV Show,Running Wild with Bear Grylls,United States,2021-06-25,2019,TV-PG,900,Action-Adventure,Survivalist Bear Grylls takes celebrities on wild adventures they won’t forget.,Disney
s189,TV Show,Running Wild with Bear Grylls,United States,2021-06-25,2019,TV-PG,900,Reality,Survivalist Bear Grylls takes celebrities on wild adventures they won’t forget.,Disney
s189,TV Show,Running Wild with Bear Grylls,United States,2021-06-25,2019,TV-PG,900,Survival,Survivalist Bear Grylls takes celebrities on wild adventures they won’t forget.,Disney
s190,TV Show,The Mysterious Benedict Society,United States,2021-06-25,2021,TV-PG,450,Action-Adventure,Four gifted orphans are recruited by the eccentric Mr. Benedict to save the world.,Disney
s190,TV Show,The Mysterious Benedict Society,United States,2021-06-25,2021,TV-PG,450,Family,Four gifted orphans are recruited by the eccentric Mr. Benedict to save the world.,Disney
s191,Movie,Wolfgang,United States,2021-06-25,2021,TV-PG,80,Biographical,Wolfgang Puck persevered after a troubled childhood to become the world’s most famous chef.,Disney
s191,Movie,Wolfgang,United States,2021-06-25,2021,TV-PG,80,Documentary,Wolfgang Puck persevered after a troubled childhood to become the world’s most famous chef.,Disney
s192,TV Show,Dino Ranch,Canada,2021-06-18,2021,TV-Y,450,Animation,"Join the Cassidy family on their ""prewestoric"" farm!",Disney
s192,TV Show,Dino Ranch,Canada,2021-06-18,2021,TV-Y,450,Kids,"Join the Cassidy family on their ""prewestoric"" farm!",Disney
s192,TV Show,Dino Ranch,Canada,2021-06-18,2021,TV-Y,450,Western,"Join the Cassidy family on their ""prewestoric"" farm!",Disney
s193,TV Show,Disney Just Roll With It,United States,2021-06-18,2018,TV-Y7,900,Comedy,This family's fate rests in the hands of the audience!,Disney
s193,TV Show,Disney Just Roll With It,United States,2021-06-18,2018,TV-Y7,900,Family,This family's fate rests in the hands of the audience!,Disney
s194,TV Show,"Heartland Docs, DVM",United States,2021-06-18,2019,TV-14,1350,Animals & Nature,Heartland vets Ben and Erin Schroeder live and work among farmers in the Midwest.,Disney
s194,TV Show,"Heartland Docs, DVM",United States,2021-06-18,2019,TV-14,1350,Docuseries,Heartland vets Ben and Erin Schroeder live and work among farmers in the Midwest.,Disney
s194,TV Show,"Heartland Docs, DVM",United States,2021-06-18,2019,TV-14,1350,Family,Heartland vets Ben and Erin Schroeder live and work among farmers in the Midwest.,Disney
s195,Movie,Luca,United States,2021-06-18,2021,PG,101,Animation,"Join Luca, a young sea monster, as he experiences an unforgettable summer on the Italian Riviera.",Disney
s195,Movie,Luca,United States,2021-06-18,2021,PG,101,Buddy,"Join Luca, a young sea monster, as he experiences an unforgettable summer on the Italian Riviera.",Disney
s195,Movie,Luca,United States,2021-06-18,2021,PG,101,Coming of Age,"Join Luca, a young sea monster, as he experiences an unforgettable summer on the Italian Riviera.",Disney
s196,TV Show,Star Wars Vintage: Droids,United States,2021-06-18,1985,TV-Y7-FV,900,Action-Adventure,Share the early adventures of R2-D2 and C-3PO in this action-packed animated series!,Disney
s196,TV Show,Star Wars Vintage: Droids,United States,2021-06-18,1985,TV-Y7-FV,900,Animation,Share the early adventures of R2-D2 and C-3PO in this action-packed animated series!,Disney
s196,TV Show,Star Wars Vintage: Droids,United States,2021-06-18,1985,TV-Y7-FV,900,Fantasy,Share the early adventures of R2-D2 and C-3PO in this action-packed animated series!,Disney
s197,TV Show,Puppy Dog Pals,United States,2021-06-11,2016,TV-G,1800,Animation,Two puppies are on a mission for fun and adventure!,Disney
s197,TV Show,Puppy Dog Pals,United States,2021-06-11,2016,TV-G,1800,Kids,Two puppies are on a mission for fun and adventure!,Disney
s197,TV Show,Puppy Dog Pals,India,2021-06-11,2016,TV-G,1800,Animation,Two puppies are on a mission for fun and adventure!,Disney
s197,TV Show,Puppy Dog Pals,India,2021-06-11,2016,TV-G,1800,Kids,Two puppies are on a mission for fun and adventure!,Disney
s198,Movie,Strange Magic,United States,2021-06-11,2015,PG,101,Action-Adventure,A tough fairy princess crosses paths with the sinister Bog King.,Disney
s198,Movie,Strange Magic,United States,2021-06-11,2015,PG,101,Animation,A tough fairy princess crosses paths with the sinister Bog King.,Disney
s198,Movie,Strange Magic,United States,2021-06-11,2015,PG,101,Family,A tough fairy princess crosses paths with the sinister Bog King.,Disney
s198,Movie,Strange Magic,Canada,2021-06-11,2015,PG,101,Action-Adventure,A tough fairy princess crosses paths with the sinister Bog King.,Disney
s198,Movie,Strange Magic,Canada,2021-06-11,2015,PG,101,Animation,A tough fairy princess crosses paths with the sinister Bog King.,Disney
s198,Movie,Strange Magic,Canada,2021-06-11,2015,PG,101,Family,A tough fairy princess crosses paths with the sinister Bog King.,Disney
s198,Movie,Strange Magic,United Kingdom,2021-06-11,2015,PG,101,Action-Adventure,A tough fairy princess crosses paths with the sinister Bog King.,Disney
s198,Movie,Strange Magic,United Kingdom,2021-06-11,2015,PG,101,Animation,A tough fairy princess crosses paths with the sinister Bog King.,Disney
s198,Movie,Strange Magic,United Kingdom,2021-06-11,2015,PG,101,Family,A tough fairy princess crosses paths with the sinister Bog King.,Disney
s198,Movie,Strange Magic,Singapore,2021-06-11,2015,PG,101,Action-Adventure,A tough fairy princess crosses paths with the sinister Bog King.,Disney
s198,Movie,Strange Magic,Singapore,2021-06-11,2015,PG,101,Animation,A tough fairy princess crosses paths with the sinister Bog King.,Disney
s198,Movie,Strange Magic,Singapore,2021-06-11,2015,PG,101,Family,A tough fairy princess crosses paths with the sinister Bog King.,Disney
s198,Movie,Strange Magic,Australia,2021-06-11,2015,PG,101,Action-Adventure,A tough fairy princess crosses paths with the sinister Bog King.,Disney
s198,Movie,Strange Magic,Australia,2021-06-11,2015,PG,101,Animation,A tough fairy princess crosses paths with the sinister Bog King.,Disney
s198,Movie,Strange Magic,Australia,2021-06-11,2015,PG,101,Family,A tough fairy princess crosses paths with the sinister Bog King.,Disney
s198,Movie,Strange Magic,Thailand,2021-06-11,2015,PG,101,Action-Adventure,A tough fairy princess crosses paths with the sinister Bog King.,Disney
s198,Movie,Strange Magic,Thailand,2021-06-11,2015,PG,101,Animation,A tough fairy princess crosses paths with the sinister Bog King.,Disney
s198,Movie,Strange Magic,Thailand,2021-06-11,2015,PG,101,Family,A tough fairy princess crosses paths with the sinister Bog King.,Disney
s199,Movie,The Happiest Millionaire,United States,2021-06-11,1967,G,170,Biographical,An immigrant finds a butler position in the home of a millionaire.,Disney
s199,Movie,The Happiest Millionaire,United States,2021-06-11,1967,G,170,Coming of Age,An immigrant finds a butler position in the home of a millionaire.,Disney
